file,timestamp,avg_flaeche,std_flaeche,max_flaeche,anzahl_pins,mean_aspect_ratio,label,p_pass
pcb_0052_jpg.rf.e3f9c150de80fb3fdecafac835714576.jpg,2026-08-10T14:30:52.786112,174.64166666666668,84.35784812065813,306.5,60,1.1759366158594105,pass,0.8320477411615319
pcb_0055_jpg.rf.f56a8c3c17bfcf0862d65fe223b49dd5.jpg,2026-08-10T14:30:52.789270,152.4794520547945,107.6237155800298,279.5,73,1.3417270649985693,pass,0.9928256363219276
pcb_0060_jpg.rf.efb5f7259caf826e62f8221e3dba70b7.jpg,2026-08-10T14:30:52.792451,163.49242424242425,100.42017466717772,291.0,66,1.2959738642444385,pass,0.9563097869746838
pcb_0062_jpg.rf.71cf86cc6edb0ab237fd57ef57acbf92.jpg,2026-08-10T14:30:52.795549,178.08196721311475,89.57409318211882,293.0,61,1.110841185511997,pass,0.8560275596024943
pcb_0063_jpg.rf.39932709b40f6673922c944b57eab920.jpg,2026-08-10T14:30:52.798826,152.875,106.66766706543787,279.5,72,1.3349814391722252,pass,0.990996974921172
pcb_0071_jpg.rf.b2ac3bf45e3e01f4430de1c5d795f911.jpg,2026-08-10T14:30:52.802026,158.60294117647058,100.5496297900786,306.0,68,1.218144743094295,pass,0.9724558613016895
pcb_0073_jpg.rf.52c2d9a0b04c4f9d68aa2eb0253479f1.jpg,2026-08-10T14:30:52.805361,149.58219178082192,105.90322540265207,325.5,73,1.2141651391473967,pass,0.9911124722426597
pcb_0074_jpg.rf.e6bdb49553dc2a9de5af5b6dbf40848b.jpg,2026-08-10T14:30:52.808554,157.63235294117646,98.66363094875932,279.0,68,1.3485737796649262,pass,0.9778243160967522
pcb_0075_jpg.rf.4d9bdfd1d6ca5aba99af72f9492d8fdd.jpg,2026-08-10T14:30:52.811635,176.9344262295082,93.26072214540251,302.0,61,1.2659590644860779,pass,0.8411114101468407
pcb_0077_jpg.rf.0c99db76607359d8933b9634e507ca07.jpg,2026-08-10T14:30:52.814840,152.1159420289855,97.85911034445567,261.5,69,1.305909663850395,pass,0.9862970875034359
pcb_0081_jpg.rf.920a71b09cf83e2541ebe59aa9f9eeb5.jpg,2026-08-10T14:30:52.817983,185.29166666666666,92.13707049763958,324.0,60,1.2444085263463598,pass,0.7549667403428231
pcb_0083_jpg.rf.eb0705c0fb786b0f943091bacc063205.jpg,2026-08-10T14:30:52.821398,140.89333333333335,102.81928824902477,278.5,75,1.236216461260761,pass,0.996796267567235
pcb_0084_jpg.rf.e323afae1231b66b474f45e4c566887c.jpg,2026-08-10T14:30:52.824689,156.63571428571427,102.54199992921147,278.5,70,1.2730212651226196,pass,0.9856611078482016
pcb_0085_jpg.rf.70e3b555064b40c297b0124b418337fb.jpg,2026-08-10T14:30:52.827807,162.9516129032258,84.36725482010475,260.0,62,1.2068730459092292,pass,0.9330032366655671
pcb_0088_jpg.rf.6ffb7c203c0513d33f0a56f55d266c94.jpg,2026-08-10T14:30:52.831054,174.0952380952381,94.08077591258146,308.5,63,1.293005324598405,pass,0.8945169736105167
pcb_0089_jpg.rf.2b798ffb66890ff88850a77e3517cbdb.jpg,2026-08-10T14:30:52.834188,164.29545454545453,101.6546936852979,295.0,66,1.276487251985354,pass,0.9536455090508679
pcb_0095_jpg.rf.a5bb8b5f92e0535848f39cefd734132d.jpg,2026-08-10T14:30:52.837348,159.3359375,90.66216089502147,295.0,64,1.3375113647770438,pass,0.9439194534772073
pcb_0099_jpg.rf.feff927a45ca4b779c96afed953ff667.jpg,2026-08-10T14:30:52.840416,181.6048387096774,106.23628694908183,521.0,62,1.27605277933341,pass,0.5200880834576097
pcb_0111_jpg.rf.a229988992bdb9c1cf8e2136fe42b63b.jpg,2026-08-10T14:30:52.843596,160.0546875,91.07846421819616,264.5,64,1.2806444882182035,pass,0.9534395194824099
pcb_0116_jpg.rf.952c55a21ce488ddbbbaf6a72eb3819e.jpg,2026-08-10T14:30:52.846846,175.7910447761194,111.13137697739513,309.0,67,1.2894881610887987,pass,0.9411285402803741
pcb_0120_jpg.rf.f61747707ab39137d8d779d74f013005.jpg,2026-08-10T14:30:52.850005,176.8515625,98.68229765533286,306.0,64,1.2423197217216597,pass,0.9060632600681112
pcb_0129_jpg.rf.e620ae73a3e84e0a8decfa31c62bd3f1.jpg,2026-08-10T14:30:52.853147,162.24242424242425,95.95224142266106,279.0,66,1.3439991080745923,pass,0.9630851354075033
pcb_0130_jpg.rf.c4fe893a6949cb385e22fc5af4b8a299.jpg,2026-08-10T14:30:52.856290,177.95454545454547,110.6563192005815,328.0,66,1.2433880166582707,pass,0.9146352338971477
pcb_0136_jpg.rf.b98ef85645d2eaf0ea1ca4d9172cb2a7.jpg,2026-08-10T14:30:52.859470,146.84558823529412,92.94438464459404,277.0,68,1.4185229163673416,pass,0.9838169484283902
pcb_0137_jpg.rf.77c176221f074522a605e984a2905f4f.jpg,2026-08-10T14:30:52.862701,152.2357142857143,100.8226927465777,290.5,70,1.1872013992411665,pass,0.9862919110625521
pcb_0139_jpg.rf.04dd26e1b1ec98bf6a08f469a2e2c823.jpg,2026-08-10T14:30:52.865838,408.0,450.4567456049659,2679.5,60,1.3428772320760778,fail,7.743351536750243e-12
pcb_0140_jpg.rf.152e980ca95a8989e426135af6b5f34a.jpg,2026-08-10T14:30:52.869061,160.81746031746033,85.54405116792267,277.5,63,1.2423126773958395,pass,0.9410653342919222
pcb_0144_jpg.rf.7641896c127b2609b7ab5df98e435ec7.jpg,2026-08-10T14:30:52.872588,150.54794520547946,105.06394099360668,274.0,73,1.2666598495996506,pass,0.9936826076383936
pcb_0156_jpg.rf.7db32fa4978d25d29680bcfcef91100e.jpg,2026-08-10T14:30:52.875647,177.0483870967742,93.73693175267192,293.0,62,1.2711919100550408,pass,0.8760017249067419
pcb_0158_jpg.rf.2bedf007505b1f895ecc66df09398e52.jpg,2026-08-10T14:30:52.878848,175.1153846153846,100.60573453891872,307.0,65,1.13599775512667,pass,0.9250907396962117
pcb_0162_jpg.rf.c226e2fd87adfe06a8987459771c5f6f.jpg,2026-08-10T14:30:52.881998,181.31666666666666,87.53812567291857,294.0,60,1.270480537964741,pass,0.8155357754465633
pcb_0163_jpg.rf.00afd31fc97acfeefb851ae0c45a3249.jpg,2026-08-10T14:30:52.885041,174.14754098360655,86.61299672789178,276.0,61,1.1929842459605629,pass,0.8828814743498302
pcb_0168_jpg.rf.5b2aaf0cd494a50b8b12beeb2a1de785.jpg,2026-08-10T14:30:52.888121,154.8,89.66725816874296,274.0,65,1.377155433397112,pass,0.9647964889339653
pcb_0171_jpg.rf.4c062700178d6e1e214976561be320bb.jpg,2026-08-10T14:30:52.891319,165.36111111111111,116.08824418598401,308.5,72,1.2407256445399557,pass,0.9837135117147392
pcb_0172_jpg.rf.77b6e9329b802948cb36c7e3b0e93202.jpg,2026-08-10T14:30:52.894455,183.6,111.31084010553512,326.5,65,1.2002217159708002,pass,0.883166561394376
pcb_0177_jpg.rf.50e543e7d26cc9332ed9ec4a1bae8dd0.jpg,2026-08-10T14:30:52.897614,177.58196721311475,92.94264272154936,278.5,61,1.2025573044055986,pass,0.8615538196898184
pcb_0179_jpg.rf.39624a9cc7b48a3ad34bc3c14a6dd0df.jpg,2026-08-10T14:30:52.900701,168.99193548387098,87.86700512499056,272.0,62,1.1893969667995832,pass,0.9146141006273864
pcb_0181_jpg.rf.70058570e6e6804d1039235e8061be70.jpg,2026-08-10T14:30:52.903873,302.0217391304348,253.1839809248029,903.0,69,1.2645944757904921,fail,0.0031160533674664164
pcb_0182_jpg.rf.945939bb19b72b5647ffb2cc7ed9a28a.jpg,2026-08-10T14:30:52.907135,160.2391304347826,103.22910017413764,288.0,69,1.3273637613771359,pass,0.9788711892606382
pcb_0188_jpg.rf.5acae9858fb1ade73a82ae1e3e94c042.jpg,2026-08-10T14:30:52.910273,186.975,93.78425588840788,322.0,60,1.2269118797314342,pass,0.7464413523181037
pcb_0192_jpg.rf.efd79b83ce9d1cb8d0bf194b122cdda6.jpg,2026-08-10T14:30:52.913340,176.26190476190476,97.14845046922483,310.0,63,1.2511192073709048,pass,0.8847110109318492
pcb_0201_jpg.rf.38ebf3609d7b55e1b31f15731472cf51.jpg,2026-08-10T14:30:52.916337,178.21929824561403,72.71771605372501,272.0,57,1.3264729897589225,pass,0.772935873043168
pcb_0202_jpg.rf.f063764fe68a4a7ef6cf0f9e0ddd16dc.jpg,2026-08-10T14:30:52.919490,158.0703125,88.26128540582272,259.5,64,1.2823195852564757,pass,0.9585247923674695
pcb_0208_jpg.rf.c943abc671485e5e918b38ade4208ba4.jpg,2026-08-10T14:30:52.922724,161.1904761904762,86.29686331212463,277.0,63,1.2215206103864638,pass,0.9402832479780623
pcb_0213_jpg.rf.c466e8852d13c5ca28f743abc3983f5e.jpg,2026-08-10T14:30:52.925854,172.6,100.6319950984775,322.5,65,1.2603614730389852,pass,0.9200847253246783
pcb_0215_jpg.rf.fe40d96385cc353a5e788d05dfa37d26.jpg,2026-08-10T14:30:52.929079,180.6048387096774,98.02576347099735,313.0,62,1.1136775622989457,pass,0.8444981226055973
pcb_0223_jpg.rf.cfd128eb524501346fff710c9054fdd0.jpg,2026-08-10T14:30:52.932273,153.36805555555554,107.12024285805511,309.5,72,1.2803441119451984,pass,0.988819732521809
pcb_0224_jpg.rf.89ca261213efaacd1e370766a5d91c8e.jpg,2026-08-10T14:30:52.935476,420.43636363636364,424.6840770736116,2513.5,55,1.3848652334265046,fail,8.721226264074083e-12
pcb_0225_jpg.rf.565687801c110d458d32c28c46941b13.jpg,2026-08-10T14:30:52.938555,179.475,87.1903929263085,294.0,60,1.1591822106660012,pass,0.8238952629945564
pcb_0228_jpg.rf.34ecf99fe01c69a3989bb65fda0678bf.jpg,2026-08-10T14:30:52.941816,160.6865671641791,101.11105639798188,293.0,67,1.28023008223157,pass,0.9663564081155857
pcb_0240_jpg.rf.8e5a480aaf2106a23a0f1769c0ece44e.jpg,2026-08-10T14:30:52.947654,168.16666666666666,90.67182049709855,291.0,63,1.2276312652264894,pass,0.9201258682901183
pcb_0242_jpg.rf.3e8c402df412b4f550320f28ffc3d342.jpg,2026-08-10T14:30:52.950913,182.5076923076923,110.2975553725188,312.5,65,1.1784499337300447,pass,0.8967043756931206
pcb_0250_jpg.rf.4e551e2db3dffed1f4d20f15d1cb63ba.jpg,2026-08-10T14:30:52.954031,179.7,88.51415667679035,300.0,60,1.1343720015800214,pass,0.8143093646038517
pcb_0257_jpg.rf.3ebb76a238fbb209e80b08a08e7327c9.jpg,2026-08-10T14:30:52.957211,191.45762711864407,91.9599935567745,334.0,59,1.2030456494900865,pass,0.6680441459872934
pcb_0261_jpg.rf.7589507515669d0f2c8818e720cb152a.jpg,2026-08-10T14:30:52.960349,158.78358208955223,96.4501450695846,278.5,67,1.1637927378073654,pass,0.973044619114985
pcb_0267_jpg.rf.2110aec3c840e17a0788f12bbf532224.jpg,2026-08-10T14:30:52.963513,163.16129032258064,85.83594599314021,290.0,62,1.2319332686411915,pass,0.9164579366984569
pcb_0270_jpg.rf.cc5ae49a1f6528f68dd56d438c1163a2.jpg,2026-08-10T14:30:52.966725,192.27586206896552,86.76016409507997,322.0,58,1.2181180654469443,pass,0.6481406851300581
pcb_0273_jpg.rf.be6a57f84d97654b5080f496a5f0db2f.jpg,2026-08-10T14:30:52.969990,155.734375,88.52557556865645,311.5,64,1.2287648883093798,pass,0.9443094821367585
pcb_0274_jpg.rf.c8c76c574aec4d1d5c7547ef4d1afe29.jpg,2026-08-10T14:30:52.973277,167.77272727272728,101.05794917228968,288.0,66,1.3143288721763455,pass,0.9528366002911893
pcb_0275_jpg.rf.df6d903aff0d0f5a2f69b1ec3ed93694.jpg,2026-08-10T14:30:52.976588,175.6328125,99.74106325832301,308.0,64,1.2102415600562502,pass,0.905887609841883
pcb_0276_jpg.rf.00627cb6a493cedd0be58c234e596206.jpg,2026-08-10T14:30:52.979638,171.54918032786884,85.6616748667898,279.0,61,1.2220317140669195,pass,0.8874504619299574
pcb_0279_jpg.rf.93a2afaeaf0f260957b4f2fa7261738e.jpg,2026-08-10T14:30:52.982803,163.7,92.90644656050517,260.0,65,1.1177212859488415,pass,0.9608870739605649
pcb_0282_jpg.rf.72c0be7933b54173da475f13f61ece88.jpg,2026-08-10T14:30:52.985959,164.96376811594203,109.41966966282575,309.5,69,1.2994421832731036,pass,0.9704724059853445
pcb_0284_jpg.rf.fbb9b708becb156ab9d1abc915bf8134.jpg,2026-08-10T14:30:52.989108,149.15671641791045,90.48908392876372,260.0,67,1.3498235716683245,pass,0.9818018334011915
pcb_0285_jpg.rf.fe1ae7d86b01a9ac751e397119c7b115.jpg,2026-08-10T14:30:52.992530,166.171875,92.26803685459012,277.0,64,1.1771689455179775,pass,0.9426301817496356
pcb_0287_jpg.rf.c841ae6ef65ff1c8e31a38bc82adb1dc.jpg,2026-08-10T14:30:52.995555,185.0,79.83898269576547,263.0,58,1.1182508368646327,pass,0.7846602670413554
pcb_0288_jpg.rf.637316f6ed62326be5e730247cc357c2.jpg,2026-08-10T14:30:52.998848,160.47794117647058,101.06523804932455,276.0,68,1.3128627946579612,pass,0.9761908259830481
pcb_0289_jpg.rf.c3dccf87bba7c5ab0f676ab5e819ba48.jpg,2026-08-10T14:30:53.001932,151.50704225352112,103.39834528096206,291.0,71,1.2534298581307017,pass,0.9887402447473103
pcb_0300_jpg.rf.5f817a9e4fe6ff1656049fcb3bb0f5d6.jpg,2026-08-10T14:30:53.005066,172.28225806451613,88.5127397039518,295.0,62,1.1987179156651662,pass,0.8940349759180237
pcb_0301_jpg.rf.3ed4a80440c75864e6dd794bfb15ba44.jpg,2026-08-10T14:30:53.008124,172.44915254237287,77.20101922875817,263.5,59,1.1311569082646709,pass,0.8614116901787104
pcb_0302_jpg.rf.d1166ec8730a537320cf06e287253879.jpg,2026-08-10T14:30:53.011368,184.2982456140351,88.91678792803188,523.5,57,1.2389030821722913,fail,0.2904997765162602
pcb_0305_jpg.rf.d6023e6c1ee3a1d39cf44116b7153e88.jpg,2026-08-10T14:30:53.014648,177.2348484848485,109.51625168112895,309.5,66,1.2164721111497396,pass,0.9266304872813392
pcb_0306_jpg.rf.62221b6d7aae8268a44877d699767f96.jpg,2026-08-10T14:30:53.017675,175.13934426229508,89.11977573035911,279.0,61,1.26803847832379,pass,0.8731954664133199
pcb_0309_jpg.rf.4635ae579b4f1e79d96edd11a08fe0c6.jpg,2026-08-10T14:30:53.020711,182.95762711864407,84.31484960099182,291.5,59,1.1676809867908604,pass,0.7853056281651082
pcb_0310_jpg.rf.56e95ac23e082560c75856e39618fbb8.jpg,2026-08-10T14:30:53.023896,162.44444444444446,87.24003368123208,264.5,63,1.1727380886602963,pass,0.9430828248937516
pcb_0313_jpg.rf.58255385bec5ca857301ce2654a41c2a.jpg,2026-08-10T14:30:53.027018,179.67741935483872,97.73773441029478,322.0,62,1.2891919479924872,pass,0.8366203039778162
pcb_0320_jpg.rf.9a3ce72bd3d40f2aa8bd4c296c1dedf5.jpg,2026-08-10T14:30:53.030311,152.9142857142857,100.23960322063444,295.5,70,1.2412909932947764,pass,0.9856634974422417
pcb_0321_jpg.rf.adfb670c4b3d09567a2baacaf41880ac.jpg,2026-08-10T14:30:53.033485,169.7265625,95.6943683838134,276.0,64,1.3241168552932763,pass,0.9346358645645433
pcb_0322_jpg.rf.8c570061159df28cdb09da9fb5f07a92.jpg,2026-08-10T14:30:53.036676,160.63235294117646,103.4197943482666,292.0,68,1.3288691333326434,pass,0.9723405216451612
pcb_0337_jpg.rf.d3993b4b8a3bece777728a9feb869e68.jpg,2026-08-10T14:30:53.039878,391.73728813559325,407.3482513721732,2407.5,59,1.3754613664044542,fail,1.123561965610023e-10
pcb_0340_jpg.rf.1493a69b21c3a21604b88040c3904bf1.jpg,2026-08-10T14:30:53.043077,177.28125,98.53481678598493,280.5,64,1.2474975999811955,pass,0.919521392606847
pcb_0348_jpg.rf.ee7a63746fde690f001c3e3c3d07f543.jpg,2026-08-10T14:30:53.046374,162.2826086956522,105.48353224768108,310.0,69,1.2602272854920942,pass,0.9737273736465055
pcb_0351_jpg.rf.d54241928f1679c8249a80f2f8906788.jpg,2026-08-10T14:30:53.049634,179.57258064516128,95.63102961914599,291.5,62,1.2341851518822382,pass,0.8684099866610351
pcb_0354_jpg.rf.7cec0f521444f6109f4cb027721c31ed.jpg,2026-08-10T14:30:53.052803,156.140625,87.78330411953549,290.5,64,1.1357228099094887,pass,0.9521366416048934
pcb_0356_jpg.rf.dd8829c11f282c50023a6f4a9f810683.jpg,2026-08-10T14:30:53.055979,175.0142857142857,116.6350672970846,342.5,70,1.3046367234875296,pass,0.9599233015318511
pcb_0357_jpg.rf.79014f9669048bb546a9be3f066ff83c.jpg,2026-08-10T14:30:53.059256,160.23809523809524,88.38674442393356,295.0,63,1.3301944624906534,pass,0.9312016572065247
pcb_0358_jpg.rf.c983c0cb6664e8b3c3c9ab52a0b49a67.jpg,2026-08-10T14:30:53.062418,181.172131147541,91.78924615870048,293.0,61,1.1109666204768958,pass,0.843299136398743
pcb_0360_jpg.rf.4855b950babb68d4f705b904960d835c.jpg,2026-08-10T14:30:53.065626,174.66923076923078,105.10784182667598,304.0,65,1.2046109297044518,pass,0.9214951211507049
pcb_0362_jpg.rf.7678365c6d92d4493bd340ba8add3661.jpg,2026-08-10T14:30:53.068742,166.7578125,97.49350780939292,291.0,64,1.2835565696716569,pass,0.9304310556873716
pcb_0363_jpg.rf.0be2e385d30b6dffee9b461cc3b731be.jpg,2026-08-10T14:30:53.072071,146.3985507246377,94.94818942106954,290.5,69,1.156904573512506,pass,0.9860488991602482
pcb_0365_jpg.rf.aa3328cb16f80629b70d135c1641fd07.jpg,2026-08-10T14:30:53.075387,143.4855072463768,92.22434965465582,272.0,69,1.1455664181989222,pass,0.9889229030790856
pcb_0366_jpg.rf.359cafbbacc9019f883cca07ff8226a9.jpg,2026-08-10T14:30:53.078596,162.02941176470588,99.98197159700811,306.0,68,1.2134414009466459,pass,0.9707716418984192
pcb_0369_jpg.rf.17b3286ed97ae56a8969b3cf93cb2432.jpg,2026-08-10T14:30:53.081880,161.32575757575756,97.38146610995824,273.5,66,1.2832715376451882,pass,0.9645128654346874
pcb_0373_jpg.rf.d369d44697b76f5d54d4b2a24545913d.jpg,2026-08-10T14:30:53.085030,179.81896551724137,78.1335282096618,290.0,58,1.2033902550509026,pass,0.7739883519935669
pcb_0376_jpg.rf.1bfd8041b9d446772013183958a27b67.jpg,2026-08-10T14:30:53.088187,163.45238095238096,89.73683362341107,264.5,63,1.269709600934071,pass,0.9390671872437334
pcb_0380_jpg.rf.16c9fa7b905f03c3cabdee7515232f6e.jpg,2026-08-10T14:30:53.091337,191.43103448275863,102.76375770259028,603.0,58,1.1965991674058503,fail,0.17184539116609202
pcb_0381_jpg.rf.684fc0d9b1efe223789a244f0418c178.jpg,2026-08-10T14:30:53.094625,160.2890625,88.14223735222716,263.0,64,1.2091723526469187,pass,0.9560864924745295
pcb_0383_jpg.rf.d9371ab7dd4f448976eb183b98863316.jpg,2026-08-10T14:30:53.097868,179.27777777777777,99.97377792402082,324.0,63,1.1859893288033998,pass,0.8630034815922971
pcb_0387_jpg.rf.29740cd9ae429f2f20835e19dc1843c8.jpg,2026-08-10T14:30:53.100993,186.04918032786884,95.67791912270182,297.0,61,1.2867774708653203,pass,0.8132490628524438
pcb_0393_jpg.rf.1999ac0563bc9dbf24642408ad001fa7.jpg,2026-08-10T14:30:53.104232,147.6081081081081,107.11040489825255,278.0,74,1.295280613099462,pass,0.9949921559577916
pcb_0399_jpg.rf.5adc82588564584181aa4a3b64606b4b.jpg,2026-08-10T14:30:53.107345,182.1904761904762,99.18329515027396,312.0,63,1.256426027508667,pass,0.8662198208497023
pcb_0402_jpg.rf.6beae8cdb9bc12621d0eacb41475ae5b.jpg,2026-08-10T14:30:53.110572,167.63076923076923,97.1374379472793,313.0,65,1.221670419718491,pass,0.9354102352532642
pcb_0404_jpg.rf.44e9a830612638296e90a47688bf2c71.jpg,2026-08-10T14:30:53.113728,165.1209677419355,85.651872855404,273.0,62,1.2198177538785886,pass,0.9224918237891921
pcb_0405_jpg.rf.0283071ae869f6fe7ffc1c334f87595b.jpg,2026-08-10T14:30:53.116819,167.68852459016392,84.06352577735613,263.5,61,1.1681479434463908,pass,0.9075510502883446
pcb_0407_jpg.rf.9ec428d14f5d8c60a3893cbe8debaae1.jpg,2026-08-10T14:30:53.119904,171.86065573770492,85.53591502733131,273.5,61,1.1100188548984053,pass,0.8920249443511291
pcb_0409_jpg.rf.bb47b670761ee4e9f7bbe787e9d6dffc.jpg,2026-08-10T14:30:53.123049,177.0655737704918,89.73959899852072,312.0,61,1.2620059069912979,pass,0.839162599056554
pcb_0412_jpg.rf.d047d88f2958d1acc3837e7fdc52221d.jpg,2026-08-10T14:30:53.126225,184.36290322580646,98.46336463395744,304.0,62,1.2211430001648849,pass,0.8398592284092227
pcb_0413_jpg.rf.4d61e51adafc4d46847c31a207fa6fa4.jpg,2026-08-10T14:30:53.129421,170.8913043478261,110.67838507709472,312.0,69,1.2057463419947199,pass,0.9658801685282167
pcb_0421_jpg.rf.e723496ce80ea3a247c7174f58ba9715.jpg,2026-08-10T14:30:53.132508,177.46825396825398,97.97744445072932,306.5,63,1.190894812228692,pass,0.8839808867805893
pcb_0422_jpg.rf.2b14b90fe6749afe36085f51ce7bcd06.jpg,2026-08-10T14:30:53.135641,158.21212121212122,93.3880267653383,290.0,66,1.264951234987982,pass,0.9650855869873192
pcb_0424_jpg.rf.5bbfaf83d866fbaa278002e92011d39f.jpg,2026-08-10T14:30:53.138816,167.3939393939394,102.40802684703948,309.0,66,1.26398498043223,pass,0.9454386706599992
pcb_0425_jpg.rf.6222e952180f422dbbe0bc12bfe67b62.jpg,2026-08-10T14:30:53.141984,166.40983606557376,83.06200034696579,278.0,61,1.1914358381832577,pass,0.9023552196017323
pcb_0427_jpg.rf.c6f00a71660f2e035c33a029ce5b91d1.jpg,2026-08-10T14:30:53.145310,148.3308823529412,93.81366933679607,293.0,68,1.1495995095255465,pass,0.9817137416974346
pcb_0435_jpg.rf.cb76f9c3b3ef14a23a7e761104d0f7ae.jpg,2026-08-10T14:30:53.148512,186.64285714285714,106.2873246991619,342.0,63,1.1358386658006658,pass,0.8126620016895741
pcb_0437_jpg.rf.2468188aca7db0787aec67124b5d7ed5.jpg,2026-08-10T14:30:53.151829,156.73972602739727,112.12939293974176,305.0,73,1.3296132448690854,pass,0.9899895884244372
pcb_0438_jpg.rf.7289d1e4f5290c414da1285834879714.jpg,2026-08-10T14:30:53.154984,158.43939393939394,92.97681742288547,271.0,66,1.2094506167648869,pass,0.9695039184349251
pcb_0439_jpg.rf.c343278ba2ee59a51bdacd935b8d4379.jpg,2026-08-10T14:30:53.158189,166.68548387096774,89.88007647128111,277.0,62,1.2880173821814385,pass,0.9121683013361994
pcb_0442_jpg.rf.f7591b2371039e4ee799cbe5983b6c98.jpg,2026-08-10T14:30:53.161333,182.9375,76.26836962034429,294.0,56,1.2822778134375916,pass,0.6650657394642495
